c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308      9318
e   5684 10026     5
e   5684 10277     1
e   5684 10327     2
e   5684 10984     2
e   5684 11151     1
e   5684 11563    37
e   5684 11862     2
e   5684 11966     4
e   5684 12261    27
e   5684 12483    22
e   5684 12603    12
e   5684 12725     4
e   5684 12962     1
e   5684 13133     3
e   5684 13213     1
e   5690  5890     2
e   5690  6756    17
e   5690  7971     1
e   5690  8992    12
e   5690  9158    92
e   5690 10026     7
e   5690 10315     1
e   5690 10965     1
e   5690 11795     5
e   5690 12259     2
e   5690 12483    20
e   5690 12512     8
e   5695  7676     1
e   5709  6243     1
e   5717  6231     1
e   5718 11303     4
e   5718 11304     2
e   5718 12483     1
e   5718 13206     4
e   5719 10136     1
e   5720  6068     1
e   5720  6870     1
e   5720  7201     1
e   5720  7351     9
e   5720  7359     1
e   5720  7862    12
e   5720  8245     2
e   5720  9841     1
e   5720 10703     1
e   5720 11823     1
e   5720 11900     1
e   5720 11927    10
e   5720 12022    11
e   5720 12261     2
e   5720 12483    34
e   5721  7016     2
e   5721  7815     2
e   5721  8055     1
e   5721  8245     4
e   5721  8316     4
e   5721  8992     9
e   5721  9158    16
e   5721 11163     7
e   5721 11646     1
e   5721 11927     2
e   5721 12122     2
e   5721 12306     2
e   5721 12483     3
e   5721 13148     5
e   5726  6340     2
e   5731  8243     9
e   5731 10205     1
e   5731 10401     5
e   5739 10161     1
e   5739 11864     1
e   5739 12709     1
e   5740 10636     1
e   5740 10978     1
e   5740 11944     2
e   5740 12122     2
e   5740 12575     1
e   5744  5860     7
e   5744  7506     6
e   5744  8580     1
e   5744 11017     2
e   5744 12084    10
e   5745  6144     1
e   5745 11065     1
e   5745 11464     1
e   5745 12859     1
e   5759  5972     4
e   5759  6347     1
e   5759  6955     1
e   5759  7400     5
e   5759  8146     1
e   5759  8245     3
e   5759  8766     4
e   5759  8809     2
e   5759  8856     2
e   5759  8992     2
e   5759  9034     3
e   5759  9101     1
e   5759  9205     3
e   5759  9375     6
e   5759 10125     3
e   5759 10279     4
e   5759 10381     3
e   5759 10397     2
e   5759 10401     1
e   5759 10545     3
e   5759 10680     8
e   5759 10725     1
e   5759 10889     1
e   5759 11186     1
e   5759 11188     1
e   5759 11250     2
e   5759 11304     1
e   5759 11365     9
e   5759 11944     2
e   5759 12022     6
e   5759 12255     1
e   5759 12261     2
e   5759 12483    17
e   5759 12772     2
e   5759 12934     4
e   5759 13136     7
e   5759 13144    12
e   5765 11227     2
e   5773  7740     1
e   5773  8276     1
e   5773 11115     1
e   5773 12483     2
e   5774  8620     1
e   5780  6460     1
e   5780 12959     2
e   5780 13254     1
e   5794  7976     1
e   5794 13023     2
e   5798  7051     5
e   5798  7543     2
e   5798  8444     5
e   5799  8444     1
e   5799 10530     1
e   5799 10984     3
e   5800  5966     6
e   5800  8996     6
e   5800 10215     1
e   5800 10530     1
e   5800 11367     1
e   5800 11462     1
e   5800 11897     1
e   5800 12122     1
e   5801  9986     1
e   5801 11304     1
e   5802  8996     3
e   5802  9375     1
e   5802 10858     3
e   5802 12483     3
e   5802 12545     2
e   5802 13028     2
e   5802 13144     1
e   5804  9379     1
e   5807  8002     7
e   5807  9385     7
e   5808  5829     1
e   5808  6138     2
e   5808  6341     1
e   5808  6897     2
e   5808  7220     4
e   5808  7362     1
e   5808  7915     2
e   5808  7945     8
e   5808  7981     2
e   5808  8193     7
e   5808  8245    14
e   5808  8462     2
e   5808  8531     6
e   5808  8600     2
e   5808  8775     1
e   5808  8916     1
e   5808  8996    14
e   5808  9109     2
e   5808  9878     2
e   5808  9893     3
e   5808  9921     8
e   5808 10266    10
e   5808 10339     1
e   5808 10729     2
e   5808 10977     1
e   5808 11295     1
e   5808 11304     9
e   5808 11353     1
e   5808 11462     1
e   5808 11464     2
e   5808 11539     3
e   5808 11864     3
e   5808 12064     3
e   5808 12301     1
e   5808 12400     5
e   5808 12509     3
e   5808 12660     2
e   5808 12725     3
e   5808 12758     2
e   5808 12772     7
e   5808 12868     3
e   5808 12910     9
e   5808 13148     2
e   5811  5881     1
e   5811 11904     2
e   5822  9911     1
e   5822 10079     1
e   5822 10469     1
e   5829  5980     3
e   5829  6038     6
e   5829  6133     6
e   5829  6884     1
e   5829  7359     1
e   5829  7654     1
e   5829  7787     1
e   5829  7948    12
e   5829  8394     3
e   5829  8615     2
e   5829  8830     2
e   5829  8845     1
e   5829  8870     1
e   5829  8996     9
e   5829  9158     9
e   5829  9711     5
e   5829 10026     3
e   5829 11647     1
e   5829 11904     1
e   5829 12261    11
e   5829 13037     3
e   5829 13134     5
e   5832  8517     3
e   5832 10033     2
e   5844  8194     1
e   5844 10381     1
e   5849  6082     1
e   5849  7916     1
e   5849  8397     1
e   5855  5859     1
e   5855  9109     2
e   5855 10205    22
e   5855 12725     5
e   5859  9109     1
e   5860  8996     3
e   5860 10579     1
e   5860 10732     4
e   5860 11065    18
e   5860 11862     1
e   5860 12007     1
e   5860 12022     3
e   5860 12554     3
e   5860 13134     3
e   5862  6610     3
e   5862  9386     2
e   5865  7051     8
e   5865  8387     1
e   5865  9035     1
e   5865  9970     1
e   5865 10725    45
e   5865 12149     4
e   5865 12483     6
e   5865 12649     2
e   5865 13023     2
e   5867 10734     1
e   5868 11904     2
e   5877  6139     4
e   5877  6197     1
e   5877  7745     8
e   5877  8296     1
e   5877  8444     1
e   5877  8531     2
e   5877  8996    34
e   5877 11966    31
e   5877 12215     4
e   5877 12255     1
e   5881  6710     2
e   5881  9375     3
e   5881 11904     2
e   5881 12814     1
e   5881 12910     4
e   5881 13210     1
e   5886  8014     1
e   5886  8115     1
e   5890  6756     1
e   5890  8559     9
e   5890  8897     1
e   5890 11119     1
e   5890 11858     3
e   5890 12261     1
e   5893  6302     5
e   5893 10389    32
e   5910  5972     1
e   5910  8696     1
e   5910 10026     1
e   5913  9806     1
e   5913 11304     1
e   5915 10027     1
e   5923  8818     1
e   5923 11250     1
e   5924 11695     1
e   5924 12122     2
e   5935  9755     9
e   5966  6649     1
e   5966  6894     1
e   5966  7116     1
e   5966  7220     1
e   5966  7400     1
e   5966  7627     1
e   5966  9093     1
e   5966  9104     1
e   5966 11066     1
e   5966 11367     1
e   5966 11462     1
e   5966 12787     2
e   5972  8531     9
e   5972  8696     1
e   5972  8766     2
e   5972 10026     2
e   5972 10091     8
e   5972 10491     2
e   5972 10636     3
e   5972 10716     2
e   5972 10732     3
e   5972 11159     1
e   5972 11968     3
e   5972 12844     1
e   5972 13133     9
e   5977  6072     1
e   5977 11968     5
e   5980  6117     1
e   5980  6133    10
e   5980  7016     2
e   5980  7454     2
e   5980  7494     1
e   5980  7588     1
e   5980  7787     4
e   5980  7892     1
e   5980  8146     1
e   5980  8529     3
e   5980  8964     1
e   5980  9158     5
e   5980 10982     7
e   5980 11504     1
e   5980 11864     3
e   5980 13083     5
e   5993 11649     6
e   5993 12483    10
e   6014  8996     1
e   6014  9326     1
e   6014 10725     1
e   6021  8658     1
e   6021 10716     1
e   6030 10212     1
e   6030 12147     1
e   6035  6078     1
e   6035  6990     1
e   6035  7400     4
e   6038  7076     1
e   6038  8227     1
e   6038  8245     4
e   6038  9375     1
e   6038 10948     4
e   6038 11065     5
e   6038 13148     3
e   6042  6139     1
e   6042  6940    12
e   6042  6944     2
e   6042  7359     2
e   6042  7382     2
e   6042  7597     1
e   6042  7676     1
e   6042  7870     1
e   6042  8531    12
e   6042 10545     1
e   6042 11795     5
e   6044  6884     1
e   6044  7205     1
e   6044  7815     1
e   6051  7588     5
e   6051  8531     1
e   6051  8923     5
e   6051  9210     1
e   6051  9337     1
e   6051 10636    26
e   6063  6195     2
e   6063  6519     1
e   6063  7160     8
e   6063  8999    16
e   6063 10632     1
e   6063 11441     1
e   6068 12509     1
e   6072  8531     6
e   6072  8996     5
e   6072 11968     1
e   6072 12694     1
e   6082  7916     1
e   6082  8397     1
e   6092  7627     1
e   6092 12483     1
e   6094 13083     5
e   6094 13121     5
e   6117  6183     3
e   6117  6195     2
e   6117  6756     1
e   6117  8878     1
e   6117  8996     8
e   6117  9957     2
e   6117 11858     1
e   6117 12255     2
e   6117 12788     5
e   6126 11065    10
e   6126 12184     1
e   6126 12202     3
e   6131  9611     1
e   6133 10026     5
e   6138  8916     2
e   6139  7051     2
e   6139  7359     3
e   6139  8444     6
e   6139  9757     3
e   6139 10641     1
e   6139 11065     2
e   6139 12554     6
e   6139 12660     5
e   6139 13041     3
e   6144  8245     1
e   6144 11464     1
e   6144 11928     1
e   6144 12859     1
e   6148  8809     2
e   6160  9976     1
e   6160 12122     4
e   6160 13135     2
e   6177 10436     1
e   6177 12149     1
e   6177 12423     1
e   6183  6195     2
e   6183  8245     2
e   6187 12910     1
e   6195  6519     1
e   6195  7051     2
e   6195  7124     3
e   6195  7160     2
e   6195  7206     1
e   6195  7389     1
e   6195  7457     5
e   6195  7476     1
e   6195  9212     7
e   6195 10632     1
e   6195 11417     1
e   6195 11441     1
e   6195 11890     4
e   6195 12483     7
e   6195 12910     1
e   6196  7206     1
e   6196  7389     2
e   6196  8992     1
e   6197  6244     1
e   6197  7028     1
e   6197  7359     1
e   6197  7738     1
e   6197  8999     1
e   6197  9129     2
e   6197  9212     1
e   6197  9409     1
e   6197  9505     1
e   6197  9946     7
e   6197 10125     2
e   6197 10786     2
e   6197 10965     2
e   6197 12261     1
e   6197 12483     3
e   6197 13148     1
e   6197 13190     1
e   6197 13216     2
e   6205  6405     1
e   6205  6919    11
e   6205  8200    10
e   6205  8531    14
e   6205 10081     2
e   6205 10136     2
e   6205 10677    22
e   6205 11227     2
e   6205 11868     1
e   6205 11904     3
e   6205 12084     1
e   6205 12483    43
e   6205 12719     6
e   6205 12940     3
e   6205 13213     1
e   6216 10511     4
e   6231  6349     1
e   6231  7523     1
e   6231 12483    62
e   6243  9447     2
e   6243 12483     2
e   6244  7201     9
e   6244  7349     1
e   6244  7557     1
e   6244 10683     2
e   6244 11183     2
e   6244 11356     2
e   6244 11453     2
e   6244 11495     2
e   6244 11500     3
e   6244 11757     5
e   6244 11900     4
e   6244 11901    64
e   6244 12875     7
e   6244 13144     3
e   6257  7061     1
e   6257 10680     1
e   6260 10125    16
e   6260 11290     1
e   6278  6955     2
e   6281  6580     1
e   6281 10516     4
e   6281 11962     6
e   6284 10530     2
e   6284 11563     3
e   6284 12483    22
e   6293  8531     5
e   6293  8992     4
e   6293 10091     4
e   6293 10683     3
e   6293 12483    11
e   6294 11904     1
e   6295 10040     5
e   6295 10679     5
e   6295 11321     5
e   6295 11586     1
e   6295 12123     1
e   6302 10389     7
e   6302 12483    14
e   6302 12875    10
e   6338  7738   113
e   6338  7992    35
e   6338  8798    28
e   6338  9387    56
e   6338  9597    15
e   6338 11900     1
e   6338 13144    31
e   6340  7738     3
e   6341  7165    13
e   6341  7736     2
e   6341  8916     1
e   6341 10982     1
e   6341 11353     4
e   6347  7349     1
e   6347  8079     2
e   6347  8150     3
e   6347  8500     4
e   6347  8809    15
e   6347  8950     2
e   6347  9003     1
e   6347 10511     1
e   6347 10636     1
e   6347 11575     1
e   6347 11612    21
e   6347 12483    24
e   6347 12575     2
e   6347 12587     1
e   6347 13144     1
e   6349  6940     3
e   6349  7772    28
e   6349  8232     1
e   6349  8500    16
e   6349  9004     1
e   6349  9410    20
e   6349 10636     3
e   6349 10795    18
e   6349 11248     2
e   6349 11862     2
e   6349 12483     4
e   6349 12575    12
e   6349 13144     1
e   6350  8809     6
e   6350 11899     6
e   6352  8809    13
e   6352 12483     1
e   6352 12767     1
e   6353  9192     1
e   6353 11065     1
e   6353 12978     1
e   6356  6940     2
e   6356  8870    13
e   6356  9866     2
e   6356  9967     1
e   6356 10401     1
e   6356 10688     2
e   6356 12910     2
e   6356 13144     1
e   6357  8529     1
e   6357  9362     1
e   6357 10947     4
e   6359  9385     1
e   6359 11901     1
e   6385  9385    19
e   6395  9568     2
e   6395 12122     2
e   6395 12179     2
e   6405 10136     1
e   6405 13144     2
e   6405 13213     1
e   6413 10267     1
e   6414  6599     1
e   6414  7627     1
e   6414  8790     1
e   6414  8964    14
e   6414  9158     6
e   6414  9385     1
e   6414 10125     1
e   6414 10267     1
e   6414 11111    14
e   6414 11478     1
e   6414 11563     1
e   6414 11633     1
e   6414 11897     1
e   6414 12483     2
e   6414 12875     8
e   6426  8571     1
e   6426 11629     1
e   6438  9375     7
e   6442 12875     2
e   6443  7626     5
e   6450  9375     2
e   6458  9385     1
e   6458  9878     1
e   6458 11290     1
e   6458 12719     1
e   6462  6562     6
e   6462  6756     1
e   6462  7707     2
e   6462  7711     1
e   6462  7740    18
e   6462  8245    12
e   6462  8559     2
e   6462  8780     1
e   6462  8897    43
e   6462  8992     4
e   6462  9158     5
e   6462 11151     1
e   6462 11563     1
e   6462 12103     4
e   6462 12261     7
e   6462 12298     1
e   6462 12603     6
e   6462 12934     2
e   6462 13006     2
e   6462 13090     4
e   6462 13148    29
e   6464 12478     5
e   6464 13006     1
e   6465  8075     5
e   6468  8071     1
