c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308     62137
e   4230  6940     5
e   4230  7102     1
e   4230  7772     3
e   4230  8200     1
e   4230  8531     2
e   4230  9147     2
e   4230  9182     1
e   4230  9530     1
e   4230 10027     1
e   4230 10090     2
e   4230 10625     1
e   4230 10700     1
e   4230 11122     5
e   4230 11325     2
e   4230 11585     1
e   4230 11612     1
e   4230 12084     1
e   4230 12483     2
e   4230 12910     2
e   4230 12934     1
e   4230 13134     2
e   4231  4841     1
e   4231  5019     1
e   4231  8999     3
e   4231 10370     1
e   4232  7608     1
e   4232  8150     1
e   4233  4911     4
e   4233  6063     1
e   4233  6195     1
e   4233  8821     4
e   4233  8999     4
e   4235  4367     3
e   4235  4578     4
e   4235  6462     3
e   4235  6666     4
e   4235  6870     6
e   4235  8996     4
e   4235  9453     6
e   4235 11304     1
e   4235 11321     5
e   4235 12301     2
e   4235 13028     1
e   4235 13136     1
e   4236  4489     1
e   4236  4498     3
e   4236  5183     3
e   4236  5835     1
e   4236  6038     1
e   4236  6531     1
e   4236  6666     6
e   4236  6923     2
e   4236  7220     3
e   4236  7396     3
e   4236  7400     7
e   4236  7457     1
e   4236  7502     1
e   4236  7541     1
e   4236  7543     2
e   4236  7622     2
e   4236  8048     1
e   4236  8245     1
e   4236  8650     3
e   4236  8837     1
e   4236  8870     2
e   4236  8996     2
e   4236  9338     1
e   4236  9339     1
e   4236 10053     2
e   4236 11227     1
e   4236 11311     1
e   4236 11825     2
e   4236 11871     2
e   4236 11968     4
e   4236 11992     1
e   4236 12483     8
e   4236 12819     1
e   4236 12896     3
e   4236 12910     3
e   4236 13028     4
e   4236 13136     1
e   4238 11710     1
e   4238 12051     1
e   4238 12940     1
e   4241  8146     4
e   4242  6260     1
e   4242  8422     1
e   4242  9375     2
e   4242 10625     2
e   4244  8150     1
e   4244 11478     2
e   4244 11558     1
e   4245 11578     2
e   4247  4427     2
e   4247  4498     1
e   4247  4885     8
e   4247  4971     3
e   4247  5539     1
e   4247  5689     1
e   4247  5740     2
e   4247  5829     5
e   4247  6581     1
e   4247  6940     1
e   4247  7016     2
e   4247  7494     2
e   4247  7666     1
e   4247  7719     1
e   4247  8146     4
e   4247  8261     3
e   4247  8607     1
e   4247  8645     1
e   4247  8732     1
e   4247  8996     2
e   4247  9375     5
e   4247 10488     5
e   4247 11220     2
e   4247 11591     1
e   4247 11861     1
e   4247 12001    10
e   4247 12261    14
e   4247 12910     1
e   4247 12962     3
e   4247 13231     2
e   4248  4256     3
e   4248  4317     4
e   4248  4354     1
e   4248  4416     1
e   4248  4597     1
e   4248  4760     2
e   4248  4810     2
e   4248  4971     2
e   4248  5031     1
e   4248  5398     1
e   4248  5405     1
e   4248  5799     1
e   4248  5802     4
e   4248  5847     1
e   4248  6038     1
e   4248  6042     2
e   4248  6196     2
e   4248  6345     1
e   4248  6347     2
e   4248  6719     4
e   4248  6897     1
e   4248  6907     2
e   4248  6988     1
e   4248  7057     1
e   4248  7061     2
e   4248  7074     1
e   4248  7133     1
e   4248  7349     1
e   4248  7359     5
e   4248  7389     4
e   4248  7626     2
e   4248  7740     1
e   4248  7755     1
e   4248  7948     3
e   4248  8035     1
e   4248  8146     2
e   4248  8237     1
e   4248  8240     3
e   4248  8245     2
e   4248  8261     1
e   4248  8264     1
e   4248  8466     1
e   4248  8530     1
e   4248  8590     2
e   4248  8775     1
e   4248  8827     1
e   4248  8865     1
e   4248  9012     1
e   4248  9218     1
e   4248  9375     6
e   4248  9568     2
e   4248  9603     1
e   4248  9710     2
e   4248  9847     4
e   4248  9926     2
e   4248  9960     2
e   4248 10090     1
e   4248 10401     1
e   4248 10516     2
e   4248 10545     4
e   4248 10647     1
e   4248 10679     1
e   4248 10700     1
e   4248 10703     5
e   4248 10705     4
e   4248 10732     1
e   4248 10876     1
e   4248 10948     2
e   4248 11167     1
e   4248 11220     1
e   4248 11258     6
e   4248 11453     1
e   4248 11476     1
e   4248 11504     1
e   4248 11589     1
e   4248 11612     1
e   4248 11743     1
e   4248 11862     4
e   4248 11896     2
e   4248 11900     1
e   4248 11944     1
e   4248 12051     1
e   4248 12150     6
e   4248 12240     2
e   4248 12249     2
e   4248 12261    12
e   4248 12483     6
e   4248 12530     3
e   4248 12647     3
e   4248 12659     2
e   4248 12687     1
e   4248 12860     1
e   4248 12910     3
e   4248 12927     1
e   4248 12963     6
e   4248 13206     1
e   4248 13216     2
e   4248 13231     1
e   4249  5276     1
e   4249  7543     2
e   4249 10090     1
e   4249 12064     2
e   4253  7051     4
e   4253 10671     4
e   4253 11944     1
e   4254  6962     2
e   4254 13216     1
e   4256  4298     2
e   4256  4330     1
e   4256  4353     1
e   4256  4600     4
e   4256  4624     1
e   4256  5183     7
e   4256  5304     1
e   4256  5405     3
e   4256  5449    14
e   4256  5538     6
e   4256  5550     2
e   4256  5595     1
e   4256  5684     4
e   4256  5690    10
e   4256  5691     1
e   4256  5860     1
e   4256  5996     2
e   4256  6078     3
e   4256  6133    12
e   4256  6148     2
e   4256  6284     8
e   4256  6293     3
e   4256  6317     1
e   4256  6581     2
e   4256  6582     1
e   4256  6588     1
e   4256  6835     1
e   4256  6897     7
e   4256  6971     3
e   4256  7089    12
e   4256  7400     1
e   4256  7457     2
e   4256  7770     1
e   4256  7789     2
e   4256  7981     5
e   4256  8209     1
e   4256  8240     4
e   4256  8245     2
e   4256  8531     3
e   4256  8658     4
e   4256  8837     1
e   4256  8870     3
e   4256  8916     1
e   4256  9107     8
e   4256  9115     5
e   4256  9157     8
e   4256  9158     1
e   4256  9174     1
e   4256  9205    16
e   4256  9210     1
e   4256  9375     8
e   4256  9379     2
e   4256  9518     1
e   4256  9542     1
e   4256  9568     1
e   4256 10090     1
e   4256 10328     3
e   4256 10389     1
e   4256 10488     3
e   4256 10491     5
e   4256 10493     3
e   4256 10511     2
e   4256 10603     2
e   4256 11121     3
e   4256 11162     1
e   4256 11253     3
e   4256 11346     5
e   4256 11385     2
e   4256 11554     3
e   4256 11612     1
e   4256 11646     1
e   4256 11757     9
e   4256 11834     2
e   4256 11923     1
e   4256 12022     1
e   4256 12064     1
e   4256 12111     1
e   4256 12215     2
e   4256 12345     3
e   4256 12483    14
e   4256 12647     4
e   4256 12819     2
e   4256 12910     8
e   4256 13028     6
e   4256 13144     2
e   4256 13188     1
e   4256 13266     2
e   4259  5494     1
e   4259  5959     1
e   4259  6580     2
e   4259  6719     1
e   4259  8240     1
e   4259  8996     6
e   4259  9212     1
e   4259 11947     1
e   4259 12483     1
e   4259 12934     1
e   4259 13133     1
e   4261  4384     3
e   4261  8146     1
e   4261  9375     3
e   4261 13144     1
e   4263  7875     2
e   4264  4790     1
e   4265  4760     2
e   4265  6636     1
e   4265  8531     1
e   4265  9379     2
e   4265 10039     1
e   4265 10984     1
e   4265 11346     3
e   4265 11741     2
e   4265 12230     2
e   4267  7136     5
e   4267  7892     1
e   4267  8444     4
e   4267 10118     2
e   4267 10609     1
e   4267 11670     1
e   4267 12261     1
e   4268  4760     2
e   4268  5721     2
e   4268  7740     2
e   4270  6875     1
e   4270  9469     1
e   4271  7319     2
e   4271  8529     2
e   4272  5713     1
e   4272  6719     1
e   4272  7601    10
e   4272  8529     4
e   4272 13134     1
e   4273  5639     1
e   4273  9591     1
e   4273  9847     1
e   4273 10716     1
e   4276  9956     1
e   4277  4577     1
e   4277  7220     1
e   4277  8600     1
e   4277 10323     1
e   4279  9369     1
e   4279  9375     1
e   4279 13028     2
e   4280  4747     1
e   4280  8531     1
e   4282  4318     1
e   4282  4373     1
e   4282  4464     1
e   4282  4597     6
e   4282  4656     1
e   4282  4770     3
e   4282  4950     3
e   4282  5218     6
e   4282  5405     1
e   4282  5496     1
e   4282  5539     1
e   4282  5684     1
e   4282  6015     1
e   4282  6117     6
e   4282  6205     4
e   4282  6231     2
e   4282  6259     1
e   4282  6884     2
e   4282  7010     1
e   4282  7058     1
e   4282  7160     1
e   4282  7165     2
e   4282  7349     1
e   4282  7359     5
e   4282  7400     1
e   4282  7457     2
e   4282  7634     9
e   4282  7899     4
e   4282  8135     5
e   4282  8245    33
e   4282  8456     3
e   4282  8459     1
e   4282  8461     1
e   4282  8531     1
e   4282  8550     1
e   4282  8641     3
e   4282  8781     1
e   4282  8794     1
e   4282  9078     1
e   4282  9140     1
e   4282  9158     1
e   4282  9368     1
e   4282  9775     2
e   4282  9811     1
e   4282  9868     1
e   4282 10009     2
e   4282 10161     6
e   4282 10399     1
e   4282 10511     1
e   4282 10567     1
e   4282 10636     1
e   4282 10738     1
e   4282 10871     1
e   4282 11305     1
e   4282 11417    48
e   4282 11678     1
e   4282 11710     2
e   4282 11901     2
e   4282 11910     2
e   4282 11966     1
e   4282 12001     1
e   4282 12059     2
e   4282 12074     1
e   4282 12141     6
e   4282 12255     1
e   4282 12483     5
e   4282 12801     1
e   4282 12962     1
e   4282 12963     2
e   4282 13136     4
e   4282 13144     3
e   4282 13190     1
e   4284  6031     2
e   4284  9872     2
e   4285  4325     2
e   4285  5491     1
e   4285 11904     2
e   4285 13305     1
e   4288  9453     1
e   4288 10603     2
e   4288 12898     2
e   4289  9157     1
e   4289 10197     1
e   4289 11944     1
e   4290  4423     1
e   4290  4597     1
e   4290  4633     2
e   4290  4709     2
e   4290  4856     1
e   4290  4964     2
e   4290  4979     1
e   4290  5172     1
e   4290  5183     2
e   4290  5232     1
e   4290  5277     5
e   4290  5834     1
e   4290  5842     4
e   4290  6085     4
e   4290  6195     1
e   4290  6399     1
e   4290  6462     2
e   4290  6551     1
e   4290  6993     1
e   4290  7252     1
e   4290  7273     4
e   4290  7359     1
e   4290  7392     2
e   4290  7414     6
e   4290  7573     1
e   4290  7622     3
e   4290  7650     1
e   4290  7707     2
e   4290  7899     3
e   4290  8028     1
e   4290  8104     2
e   4290  8146     1
e   4290  8150     2
e   4290  8235     3
e   4290  8456     1
e   4290  8529     1
e   4290  8650    17
e   4290  9011     2
e   4290  9080     1
e   4290  9157     2
e   4290  9257     1
e   4290  9375     8
e   4290  9447     1
e   4290  9461     1
e   4290  9594     1
e   4290  9731     1
e   4290 10125     2
e   4290 10603     2
e   4290 10607     2
e   4290 11208     3
e   4290 11828     1
e   4290 11862     3
e   4290 11864     1
e   4290 12001     2
e   4290 12180     2
e   4290 12186     1
e   4290 12229     1
e   4290 12483     4
e   4290 12946     1
e   4290 12956     1
e   4291  8075     2
e   4293  5847     1
e   4293  6110     2
e   4293  7351     1
e   4293  7359     1
e   4293  7830     1
e   4293  7961     2
e   4293  8531     1
e   4293  8870     1
e   4293  8996     1
e   4293  9120     2
e   4293 11710     2
e   4293 12877     2
e   4293 12962     1
e   4293 12963     1
e   4294  4423     3
e   4294  4613     4
e   4294  5786     3
e   4294  9734     1
e   4294 10053    11
e   4294 10054     1
e   4294 10603     3
e   4294 11238     1
e   4294 11825     4
e   4294 11944     3
e   4294 11966     1
e   4294 13133     3
e   4294 13136     6
e   4294 13175     3
e   4294 13305     1
e   4298  4471     4
e   4298  4735     5
e   4298  4790     3
e   4298  4914     1
e   4298  5031     1
e   4298  5300     1
e   4298  5314     1
e   4298  5595     1
e   4298  5936     1
e   4298  6359     7
e   4298  6940     6
e   4298  7051     2
e   4298  7089     2
e   4298  7116     1
e   4298  7738     4
e   4298  7747    14
e   4298  7772     1
e   4298  8033     1
e   4298  8047     5
e   4298  8531     3
e   4298  8677     3
e   4298  8794     3
e   4298  9269     4
e   4298  9375     3
e   4298  9410     1
e   4298  9525     1
e   4298  9911     1
e   4298 10257     7
e   4298 10491    49
e   4298 10493    28
e   4298 10498     1
e   4298 10499     2
e   4298 10767    13
e   4298 11239     2
e   4298 11612     1
e   4298 11757     5
e   4298 12005     2
e   4298 12215     5
e   4298 12483     2
e   4298 12819     1
e   4298 12910     4
e   4298 12945     1
e   4299  4383     1
e   4299  9157     1
e   4299  9777     1
e   4299 12334     2
e   4300  4319     1
e   4301  7662     2
e   4301 10700     2
e   4301 11356     2
e   4301 12306     2
e   4302  7502     3
e   4302  9158     2
e   4302  9471     2
e   4304  4885     2
e   4304  6042     1
e   4304  6051     1
e   4304  6581     1
e   4304  6919     3
e   4304  8530     1
e   4304  9313    14
e   4304 10046     1
e   4304 10176     2
e   4304 12180     1
e   4304 13099     3
e   4305  5229     2
e   4305 13028     2
e   4307  9060     1
e   4307 11304     6
e   4307 12483     1
e   4307 13107     4
e   4308  9157     1
e   4309  4708     1
e   4309  4760     1
e   4309  5277     1
e   4309  5383     2
e   4309  5791     1
e   4309  9375     1
e   4309  9472     2
e   4309  9912     3
e   4309 11795     1
e   4309 11953     2
e   4309 12483    12
e   4310  4423     1
e   4310  5280     3
e   4310  5592     2
e   4310  5598     1
e   4310  5972     1
e   4310  6133     1
e   4310  6867     1
e   4310  7092     1
e   4310  7206     1
e   4310  7740     2
e   4310  8245     1
e   4310  9157     1
e   4310  9270     1
e   4310  9313     1
e   4310  9590     1
e   4310  9850     2
e   4310  9933     1
e   4310  9978     1
e   4310 10130     1
e   4310 10786     1
