c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308     26943
e   4578  9158     7
e   4578  9976     2
e   4578 10530     2
e   4578 11172     1
e   4578 11464     4
e   4578 12483    21
e   4578 13090     2
e   4579  4593     1
e   4579  4633     1
e   4579  5786     4
e   4579  6244     2
e   4579  7220     4
e   4579  7543     1
e   4579  7716     5
e   4579  8245     1
e   4579  8444     2
e   4579  9342     5
e   4579  9446     3
e   4579  9475     1
e   4579 10055     1
e   4579 10765     6
e   4579 11208     2
e   4579 11478     3
e   4579 11900     3
e   4579 11901     1
e   4579 11966     7
e   4579 12064     7
e   4579 12261     2
e   4579 12483     6
e   4579 12963     4
e   4579 13216     2
e   4582  5449     2
e   4582  6399     1
e   4582  7136     1
e   4582  7205     1
e   4582  9447     1
e   4582  9800     1
e   4582 10651     4
e   4586  5684     2
e   4586  5721     1
e   4586  5753     1
e   4586  6042     1
e   4586  6060     1
e   4586  7359     1
e   4586  7996     1
e   4586  9960     1
e   4586 10881     1
e   4586 10889     3
e   4586 11143     1
e   4586 11901     1
e   4586 12306     2
e   4592  6031     1
e   4592  6900     1
e   4592  8245     1
e   4592  9385     1
e   4592 12598     1
e   4592 12719     1
e   4593  4699     3
e   4593  6599     1
e   4593  7541     1
e   4593  7787     2
e   4593  7892     4
e   4593  8444    10
e   4593  8897     1
e   4593  9088     1
e   4593  9120     1
e   4593  9568     1
e   4593  9845     1
e   4593 10284     1
e   4593 11589     1
e   4593 11767     5
e   4593 12471     1
e   4596  4953     4
e   4596  5071     2
e   4596  5129     4
e   4596  6244     7
e   4596  6414     3
e   4596  6666     3
e   4596  7495     3
e   4596  7772    24
e   4596  7774     3
e   4596  8225     3
e   4596 10847     3
e   4596 12419     7
e   4597  4633     6
e   4597  4709     1
e   4597  4770     7
e   4597  4790     1
e   4597  5071     1
e   4597  5096     1
e   4597  5119     1
e   4597  5129    11
e   4597  5183     6
e   4597  5526     1
e   4597  5562    25
e   4597  5849     1
e   4597  5980     1
e   4597  6031     4
e   4597  6184    16
e   4597  6189     1
e   4597  6399     1
e   4597  6640     1
e   4597  6870     2
e   4597  6884     8
e   4597  6952     1
e   4597  6971     2
e   4597  7165     1
e   4597  7359     4
e   4597  7400     6
e   4597  7457    82
e   4597  7650     1
e   4597  7725    17
e   4597  7740    17
e   4597  7943     9
e   4597  8146    10
e   4597  8225     2
e   4597  8233     1
e   4597  8235    10
e   4597  8245    37
e   4597  8261     3
e   4597  8529     6
e   4597  8530     3
e   4597  8580     3
e   4597  8641     1
e   4597  8807     1
e   4597  9031     1
e   4597  9313    18
e   4597  9407     2
e   4597 10090     1
e   4597 10725     7
e   4597 10775     1
e   4597 11297     3
e   4597 11417     3
e   4597 11464     4
e   4597 11469     4
e   4597 11471     1
e   4597 11695    20
e   4597 11710     9
e   4597 11862     1
e   4597 11874     8
e   4597 11900     2
e   4597 12122     1
e   4597 12141     3
e   4597 12143     4
e   4597 12149     1
e   4597 12185     1
e   4597 12261     1
e   4597 12483    27
e   4597 12706     1
e   4597 12859     1
e   4597 12894     1
e   4597 12944     3
e   4597 13144    18
e   4600  5437     1
e   4600  5759     4
e   4600  5786    15
e   4600  6579     1
e   4600  8411     1
e   4600  8996     7
e   4600  9202     1
e   4600 11563     1
e   4600 11643    19
e   4600 12022     7
e   4600 12725     4
e   4600 13028     1
e   4600 13133     1
e   4600 13136     3
e   4602  4699     1
e   4602 10636     1
e   4602 10985     1
e   4602 13216     1
e   4603  6626     1
e   4603  7846     1
e   4603 11250     1
e   4613  4624     1
e   4613  4634     5
e   4613  5280     5
e   4613  5539     1
e   4613  5550     3
e   4613  5684     2
e   4613  5829     9
e   4613  5860     4
e   4613  6293     2
e   4613  6563     3
e   4613  6884     2
e   4613  6925     6
e   4613  7049     4
e   4613  7051     3
e   4613  7133     6
e   4613  7400     2
e   4613  7506     4
e   4613  7654     7
e   4613  7728     5
e   4613  7948     2
e   4613  8245    15
e   4613  8530     3
e   4613  8531    10
e   4613  8992    19
e   4613  9034     3
e   4613  9168    16
e   4613  9210    14
e   4613  9212     1
e   4613  9387     2
e   4613  9711     7
e   4613  9894     2
e   4613 10053     7
e   4613 10263    10
e   4613 10266     2
e   4613 10308     5
e   4613 10528     3
e   4613 10530     1
e   4613 10732     7
e   4613 10977     3
e   4613 11065    30
e   4613 11325     2
e   4613 11367     2
e   4613 11462     2
e   4613 11497    10
e   4613 11643     1
e   4613 11772     5
e   4613 11833     1
e   4613 11955    12
e   4613 11998     1
e   4613 12084     3
e   4613 12122     5
e   4613 12249     4
e   4613 12261     4
e   4613 12423     2
e   4613 12480     1
e   4613 12554     3
e   4613 12772     8
e   4613 12809    12
e   4613 12834     2
e   4613 12931     1
e   4613 13028     1
e   4613 13126     5
e   4613 13136     4
e   4613 13144     2
e   4616  8992     4
e   4616 13028     4
e   4620 11213     2
e   4621  7962     3
e   4624  4963     3
e   4624  5277     3
e   4624  5334     3
e   4624  5579     2
e   4624  5808     4
e   4624  5877    12
e   4624  6664     3
e   4624  7051     7
e   4624  7541     5
e   4624  7543     6
e   4624  7814    18
e   4624  7982     3
e   4624  8245    11
e   4624  8531     2
e   4624  8904     1
e   4624  8996     3
e   4624  9174     1
e   4624  9210    35
e   4624  9211     7
e   4624  9978     2
e   4624 10026     1
e   4624 10054     7
e   4624 10308     4
e   4624 10530    11
e   4624 10985     3
e   4624 11067     1
e   4624 11162     2
e   4624 11216     5
e   4624 11258     1
e   4624 11464     2
e   4624 11825     1
e   4624 12261     4
e   4624 12466     2
e   4624 12468    14
e   4624 12660     3
e   4624 12758     1
e   4624 12772     3
e   4624 13133     5
e   4624 13136     1
e   4624 13175     3
e   4624 13216     1
e   4625  8531     4
e   4625  8615     7
e   4625  9034     2
e   4625  9168     7
e   4625  9210     2
e   4627  5146     3
e   4627  8996     4
e   4627  9034     2
e   4627  9205     5
e   4627 10553     1
e   4627 11497     4
e   4627 12122     2
e   4627 12261     1
e   4627 12962     2
e   4627 13055     1
e   4633  4709     2
e   4633  4755     1
e   4633  4930     2
e   4633  5929     1
e   4633  6004     1
e   4633  6117     1
e   4633  6195     2
e   4633  6399     1
e   4633  6414     1
e   4633  6884     3
e   4633  6919     9
e   4633  7010     2
e   4633  7206     1
e   4633  7276     1
e   4633  7392     2
e   4633  7400     1
e   4633  7476     1
e   4633  7976     1
e   4633  8245     4
e   4633  8541     2
e   4633  8615     1
e   4633  8623     1
e   4633  9079     1
e   4633  9405     6
e   4633  9667     1
e   4633  9972     1
e   4633 10055     3
e   4633 10170     2
e   4633 10603     2
e   4633 10607     2
e   4633 10615     1
e   4633 10636     4
e   4633 10786     1
e   4633 10973     1
e   4633 10982     1
e   4633 11304     7
e   4633 11901     2
e   4633 11904     1
e   4633 12137     2
e   4633 12141     4
e   4633 12483     3
e   4633 12910     1
e   4633 12934     1
e   4633 13148     2
e   4634  4694     1
e   4634  4699     1
e   4634  5539     5
e   4634  5720     4
e   4634  5829     3
e   4634  5980     2
e   4634  6356     6
e   4634  6756     1
e   4634  6840     7
e   4634  6914     6
e   4634  7016     2
e   4634  7728     5
e   4634  8092     4
e   4634  9158     8
e   4634  9375     9
e   4634 11340     4
e   4634 11772     5
e   4634 12022    14
e   4634 12476     5
e   4634 12875     9
e   4637  7186     5
e   4637  9375     1
e   4645  6467     1
e   4646  4997     1
e   4646 11295     1
e   4655  7771     1
e   4655 10587     1
e   4656 11220     1
e   4657  5000     1
e   4657  5550     3
e   4657  6353     1
e   4657 11065     6
e   4657 13136     2
e   4658  7791     1
e   4658  7974     1
e   4658 10079     1
e   4658 10827     1
e   4659 10631    11
e   4659 13144     4
e   4665  5163     1
e   4665  5539     1
e   4665  6044     2
e   4665  6189     1
e   4665  7457     1
e   4665 10984     1
e   4671  4728     1
e   4671  5096     5
e   4671  5370     3
e   4671  5421     4
e   4671  5759     2
e   4671  5829     1
e   4671  5860     3
e   4671  7104     1
e   4671  7359     1
e   4671  7502     1
e   4671  7508     2
e   4671  7970     1
e   4671  8529     1
e   4671  8922     1
e   4671  8996     4
e   4671  9530     1
e   4671  9610     1
e   4671 10107     1
e   4671 10263     3
e   4671 10416     1
e   4671 10436     1
e   4671 10578     3
e   4671 11055     4
e   4671 11304     2
e   4671 11765     6
e   4671 12114     1
e   4671 12261     2
e   4671 12483    20
e   4671 12875     1
e   4671 12962     1
e   4671 13083     5
e   4671 13144     2
e   4671 13219     2
e   4677  7948     1
e   4677 10962     1
e   4678  4684     1
e   4678  4709     1
e   4678  4983     1
e   4678  5271     1
e   4678  5829     3
e   4678  5969     1
e   4678  7725     1
e   4678  8226     1
e   4678  8531     3
e   4678  8992     2
e   4678  9115     1
e   4678 10308     2
e   4678 10641     1
e   4678 11065    13
e   4678 12122     1
e   4678 12530     5
e   4678 12910     9
e   4679  6502     1
e   4679  9385     2
e   4679 12141     1
e   4684  4753     1
e   4684  6284     1
e   4684  6503     1
e   4684  6919     1
e   4684  7539     5
e   4684  8261     1
e   4684 10715     1
e   4684 11862     5
e   4685  7359     1
e   4685  7716     1
e   4687  6286     3
e   4691  8529     2
e   4691  8996     3
e   4691 12122     2
e   4691 12123     1
e   4691 12910     1
e   4691 13136     2
e   4692  8146     1
e   4692  8964     6
e   4692 10908     1
e   4692 11183     1
e   4692 11971     1
e   4692 12483     9
e   4693  4971     1
e   4693  8537     1
e   4693  8766     1
e   4693  8885     1
e   4693  9375    15
e   4693  9979     1
e   4693 11632     1
e   4693 11901     2
e   4693 13028     1
e   4694 11248     1
e   4694 13028     1
e   4699  4713     7
e   4699  4741     2
e   4699  4770     2
e   4699  4790     5
e   4699  4810     1
e   4699  4912     2
e   4699  5163     1
e   4699  5186     1
e   4699  5233     1
e   4699  5271     7
e   4699  5274     1
e   4699  5297     1
e   4699  5405     1
e   4699  5550     2
e   4699  5684    27
e   4699  5690    19
e   4699  5759     3
e   4699  5829     6
e   4699  5858     2
e   4699  5877     3
e   4699  6031     2
e   4699  6042     4
e   4699  6078     1
e   4699  6117     4
e   4699  6188     1
e   4699  6244    17
e   4699  6281     1
e   4699  6337     4
e   4699  6356     5
e   4699  6508     1
e   4699  6666     2
e   4699  6756     1
e   4699  6825     2
e   4699  6875     1
e   4699  6884     1
e   4699  6897     1
e   4699  6919     2
e   4699  6952     1
e   4699  7016     3
e   4699  7051     1
e   4699  7074     8
e   4699  7102     3
e   4699  7149     2
e   4699  7201     9
e   4699  7203     9
e   4699  7359     2
e   4699  7388     8
e   4699  7420    24
e   4699  7457     1
e   4699  7670     5
e   4699  7712     1
e   4699  7736     5
e   4699  7740     3
e   4699  7764     1
e   4699  7892     3
e   4699  7899     1
e   4699  8146     3
e   4699  8150     7
e   4699  8193     4
e   4699  8243     1
e   4699  8245     7
e   4699  8246     4
e   4699  8253     5
e   4699  8254     1
e   4699  8316     1
e   4699  8378     2
e   4699  8392     1
e   4699  8444     4
e   4699  8559     1
e   4699  8600     3
e   4699  8615     6
e   4699  8667     1
e   4699  8755     1
e   4699  8775     5
e   4699  8794     4
e   4699  8897    56
e   4699  8913     9
e   4699  8988     8
e   4699  8996    10
e   4699  9034     2
e   4699  9120     7
e   4699  9147     1
e   4699  9157     4
e   4699  9158    12
e   4699  9404     1
e   4699  9867    32
e   4699  9871     1
e   4699 10007    12
e   4699 10026     5
e   4699 10098     2
e   4699 10102     2
e   4699 10103     7
e   4699 10315     1
e   4699 10338     3
e   4699 10445     1
e   4699 10536    26
e   4699 10545    20
e   4699 10636     5
e   4699 10715     2
e   4699 10725     6
e   4699 10916     1
e   4699 10982     2
e   4699 10985     1
e   4699 11091     1
e   4699 11165     1
e   4699 11310     1
e   4699 11352     3
e   4699 11475     1
e   4699 11483     2
e   4699 11646     4
e   4699 11647     2
e   4699 11687     1
e   4699 11795     3
e   4699 12015     1
e   4699 12103     1
e   4699 12137     1
e   4699 12149     6
e   4699 12153    22
e   4699 12159     4
e   4699 12230     1
e   4699 12261    12
e   4699 12289     1
e   4699 12301     3
e   4699 12344     1
e   4699 12378     1
e   4699 12431     3
e   4699 12474     7
e   4699 12478    58
e   4699 12483    31
e   4699 12487     3
e   4699 12530     4
e   4699 12647     3
e   4699 12652     1
e   4699 12682     2
e   4699 12725     2
e   4699 12797    13
e   4699 12909     1
e   4699 12962     9
e   4699 13134     1
e   4699 13148    27
e   4702 11196     1
e   4706  5786     1
e   4706 10256     1
e   4706 11335     1
e   4709  5658     1
e   4709  5930     1
e   4709  6229     4
e   4709  7114     2
e   4709  7125     1
e   4709  7160     1
e   4709  7220     2
e   4709  7388     1
e   4709  7392     2
e   4709  7457     1
e   4709  7943     2
e   4709  8394     9
e   4709  8459     1
e   4709  8529    11
e   4709  8582     4
e   4709  8615     2
e   4709  8775     1
e   4709  8996     4
e   4709  9158     4
e   4709  9202     2
e   4709  9250     1
e   4709 10603     2
e   4709 10607     3
e   4709 11025     1
e   4709 11055     1
e   4709 11061     1
e   4709 11183     2
e   4709 11307     1
e   4709 11385     1
e   4709 11415     1
e   4709 12084    12
e   4709 12122    21
e   4709 12141    12
